ID	TCGA-AA-3531-01A-01T-0822-13	TCGA-CA-5254-01A-21H-1838-13	TCGA-A6-5664-01A-21H-1838-13	TCGA-G4-6306-01A-11H-1773-13	TCGA-A6-2671-01A-01T-1409-13	TCGA-AZ-4614-01A-01T-1409-13	TCGA-AA-3872-01A-01T-1021-13	TCGA-A6-5656-01B-02R-A27D-13	TCGA-A6-6648-01A-11H-1773-13	TCGA-AA-3977-01A-01T-1021-13	TCGA-AA-3867-01A-01T-1021-13	TCGA-D5-5540-01A-01T-1652-13	TCGA-AA-3521-01A-01T-0822-13	TCGA-D5-6532-01A-11H-1722-13	TCGA-CM-5341-01A-01T-1409-13	TCGA-A6-6652-01A-11H-1773-13	TCGA-G4-6315-01A-11H-1722-13	TCGA-QG-A5YX-01A-11H-A28I-13	TCGA-A6-5665-01B-03R-2303-13	TCGA-A6-5660-01A-01T-1652-13	TCGA-AZ-4681-01A-01T-1409-13	TCGA-A6-2676-01A-01T-0827-13	TCGA-AA-3869-01A-01T-1021-13	TCGA-CK-6748-01A-11H-1838-13	TCGA-AA-3971-01A-01T-1021-13	TCGA-AA-A029-01A-22R-A076-13	TCGA-CM-6165-01A-11H-1652-13	TCGA-QG-A5YV-01A-11H-A28I-13	TCGA-CM-4744-01A-01T-1409-13	TCGA-A6-3809-01A-01T-1021-13	TCGA-AZ-6605-01A-11H-1838-13	TCGA-CM-4747-01A-01T-1409-13	TCGA-AA-3842-01A-01T-1021-13	TCGA-AA-3514-01A-02T-0822-13	TCGA-G4-6307-01A-11H-1722-13	TCGA-A6-3810-01A-01T-1021-13	TCGA-G4-6588-01A-11H-1773-13	TCGA-AA-3553-01A-01T-0822-13	TCGA-AA-A02O-01A-21R-A082-13	TCGA-AA-A02K-01A-21R-A082-13	TCGA-D5-7000-01A-11H-1927-13	TCGA-A6-6142-01A-11H-1773-13	TCGA-RU-A8FL-01A-11H-A37P-13	TCGA-NH-A6GA-01A-11H-A37P-13	TCGA-AA-3655-01A-02T-1722-13	TCGA-CM-5349-01A-21H-1722-13	TCGA-AA-3525-01A-02T-0827-13	TCGA-AA-3930-01A-01T-1021-13	TCGA-AZ-6607-01A-11H-1838-13	TCGA-CM-6676-01A-11H-1838-13	TCGA-D5-6926-01A-11H-1927-13	TCGA-G4-6625-01A-21H-1773-13	TCGA-AA-3542-01A-02T-0822-13	TCGA-F4-6569-01A-11H-1773-13	TCGA-A6-5662-01A-01T-1652-13	TCGA-AA-3845-01A-01T-1021-13	TCGA-F4-6809-01A-11H-1838-13	TCGA-A6-2684-11A-01R-1757-13	TCGA-AA-3538-01A-01T-0822-13	TCGA-A6-2681-01A-01T-1409-13	TCGA-AA-3955-01A-02T-1021-13	TCGA-CK-5913-01A-11H-1652-13	TCGA-G4-6586-01A-11H-1773-13	TCGA-AA-3520-01A-01T-0822-13	TCGA-AA-3692-01A-01T-0906-13	TCGA-D5-6920-01A-11H-1927-13	TCGA-F4-6806-01A-11H-1838-13	TCGA-AA-A01V-01A-23R-A082-13	TCGA-NH-A50U-01A-33H-A37P-13	TCGA-G4-6317-02A-11H-2065-13	TCGA-CK-6747-01A-11H-1838-13	TCGA-AA-3970-01A-01T-1021-13	TCGA-CM-6166-01A-11H-1652-13	TCGA-D5-5538-01A-01T-1652-13	TCGA-A6-2685-11A-01R-1757-13	TCGA-AA-A02E-01A-21R-A076-13	TCGA-A6-2686-01A-01T-1409-13	TCGA-AA-3525-11A-01R-1757-13	TCGA-AD-6964-01A-11H-1927-13	TCGA-AA-3844-01A-01T-1021-13	TCGA-CM-6168-01A-11H-1652-13	TCGA-D5-6535-01A-11H-1722-13	TCGA-AA-3664-01A-01T-0906-13	TCGA-AA-3534-01A-01T-0822-13	TCGA-AY-A8YK-01A-11H-A41D-13	TCGA-A6-5665-01A-01T-1652-13	TCGA-AA-A010-01A-54R-A076-13	TCGA-QG-A5YW-01A-11H-A28I-13	TCGA-AA-3982-01A-02T-1021-13	TCGA-AA-3496-01A-21H-1838-13	TCGA-AY-4071-01A-01T-1114-13	TCGA-AA-3875-01A-01T-0906-13	TCGA-A6-6650-01B-02R-A27D-13	TCGA-CK-6751-01A-11H-1838-13	TCGA-A6-6140-01A-11H-1773-13	TCGA-QG-A5Z2-01A-11H-A28I-13	TCGA-A6-2680-11A-01R-1757-13	TCGA-AA-3549-01A-02T-0822-13	TCGA-CK-4950-01A-01T-1722-13	TCGA-AA-3979-01A-01T-1021-13	TCGA-A6-2685-01A-01T-1409-13	TCGA-AU-3779-01A-01T-1722-13	TCGA-AD-5900-01A-11H-1652-13	TCGA-CM-6167-01A-11H-1652-13	TCGA-G4-6294-01A-11H-1773-13	TCGA-CA-6718-01A-11H-1838-13	TCGA-CM-4748-01A-01T-1409-13	TCGA-4T-AA8H-01A-11H-A41D-13	TCGA-A6-5661-01B-05R-2303-13	TCGA-A6-2682-01A-01T-1409-13	TCGA-A6-2684-01A-01T-1409-13	TCGA-A6-2675-01A-02T-1722-13	TCGA-AA-3680-01A-01T-0906-13	TCGA-A6-2672-01A-01T-0827-13	TCGA-CM-6164-01A-11H-1652-13	TCGA-AA-3555-01A-01T-0822-13	TCGA-D5-6931-01A-11H-1927-13	TCGA-AA-A00J-01A-31R-A076-13	TCGA-F4-6459-01A-11H-1773-13	TCGA-F4-6704-01A-11H-1838-13	TCGA-AA-3877-01A-01T-1021-13	TCGA-CM-6677-01A-11H-1838-13	TCGA-4N-A93T-01A-11H-A37P-13	TCGA-CA-5255-01A-11H-1838-13	TCGA-A6-2683-11A-01R-1757-13	TCGA-AA-3831-01A-01T-0906-13	TCGA-G4-6317-01A-11H-1722-13	TCGA-A6-6782-01A-11H-1838-13	TCGA-AA-3989-01A-01T-1021-13	TCGA-CM-6674-01A-11H-1838-13	TCGA-AY-6196-01A-11H-1722-13	TCGA-CA-6715-01A-21H-1838-13	TCGA-CK-5914-01A-11H-1652-13	TCGA-CA-6716-01A-11H-1838-13	TCGA-AA-3544-01A-01T-0822-13	TCGA-AA-3530-01A-01T-1021-13	TCGA-CM-6169-01A-11H-1652-13	TCGA-CM-6680-01A-11H-1838-13	TCGA-AA-3815-01A-01T-1021-13	TCGA-AA-3663-01A-01T-1722-13	TCGA-A6-6781-01A-22H-A279-13	TCGA-AA-3715-01A-01T-0906-13	TCGA-A6-6780-01B-04R-A27D-13	TCGA-A6-A566-01A-11H-A28I-13	TCGA-D5-6929-01A-31H-1927-13	TCGA-AY-6197-01A-11H-1722-13	TCGA-CM-5864-01A-01T-1652-13	TCGA-A6-6654-01A-21H-1838-13	TCGA-AA-3976-01A-01T-1021-13	TCGA-F4-6856-01A-11H-1927-13	TCGA-AA-3548-01A-01T-0822-13	TCGA-AA-3966-01A-01T-1114-13	TCGA-D5-5537-01A-21H-1927-13	TCGA-AA-3552-01A-01T-0822-13	TCGA-F4-6463-01A-11H-1722-13	TCGA-CA-5796-01A-01T-1652-13	TCGA-AA-3543-01A-01T-0827-13	TCGA-AA-3522-01A-01T-0822-13	TCGA-A6-5667-01A-21H-1722-13	TCGA-CK-4951-01A-01T-1409-13	TCGA-G4-6323-01A-11H-1722-13	TCGA-D5-6541-01A-11H-1722-13	TCGA-AA-3710-01A-01T-1021-13	TCGA-AA-A01Z-01A-11R-A082-13	TCGA-F4-6805-01A-11H-1838-13	TCGA-D5-6529-01A-11H-1773-13	TCGA-AM-5820-01A-01T-1652-13	TCGA-AA-3856-01A-01T-0906-13	TCGA-D5-6531-01A-11H-1722-13	TCGA-AD-A5EK-01A-11H-A28I-13	TCGA-AU-6004-01A-11H-1722-13	TCGA-G4-6303-01A-11H-1773-13	TCGA-CM-4743-01A-01T-1722-13	TCGA-CM-4750-01A-01T-1409-13	TCGA-CK-4947-01B-11H-1652-13	TCGA-AD-6895-01A-11H-1927-13	TCGA-AA-3666-01A-02T-0906-13	TCGA-AA-A02F-01A-21R-A076-13	TCGA-AY-A69D-01A-11H-A37P-13	TCGA-AA-3518-01A-02T-0827-13	TCGA-AA-3561-01A-01T-0822-13	TCGA-AA-A00Q-01A-31R-A076-13	TCGA-AA-A01T-01A-21R-A082-13	TCGA-A6-6138-01A-11H-1773-13	TCGA-AA-3672-01A-01T-0906-13	TCGA-AA-3862-01A-01T-1021-13	TCGA-AA-3488-01A-01T-1409-13	TCGA-AA-3854-01A-01T-0906-13	TCGA-G4-6311-01A-11H-1722-13	TCGA-A6-5661-01A-01T-1652-13	TCGA-AA-A01R-01A-21R-A082-13	TCGA-CA-6717-01A-11H-1838-13	TCGA-D5-6898-01A-11H-1927-13	TCGA-AA-3811-01A-01T-1021-13	TCGA-A6-A565-01A-31H-A28I-13	TCGA-AA-3526-01A-02T-0822-13	TCGA-D5-6534-01A-21H-1927-13	TCGA-A6-6137-01A-11H-1773-13	TCGA-A6-3808-01A-01T-1021-13	TCGA-CK-5915-01A-11H-1652-13	TCGA-AZ-4313-01A-01T-1409-13	TCGA-AA-3494-01A-01T-1409-13	TCGA-AZ-4323-01A-21H-1838-13	TCGA-AA-A01P-01A-21R-A082-13	TCGA-F4-6808-01A-11H-1838-13	TCGA-AZ-4308-01A-01T-1409-13	TCGA-AA-3972-01A-01T-1021-13	TCGA-AA-3712-01A-21H-1722-13	TCGA-AA-3509-01A-01T-1409-13	TCGA-NH-A8F7-01A-11H-A41D-13	TCGA-AA-A022-01A-21R-A082-13	TCGA-A6-2680-01A-01T-1409-13	TCGA-A6-2672-01B-03R-2303-13	TCGA-AA-3492-01A-01T-1409-13	TCGA-D5-6540-01A-11H-1722-13	TCGA-AD-6901-01A-11H-1927-13	TCGA-AA-3968-01A-01T-1021-13	TCGA-T9-A92H-01A-11H-A37P-13	TCGA-AA-3994-01A-01T-1114-13	TCGA-AA-A01S-01A-21R-A082-13	TCGA-AA-3851-01A-01T-1021-13	TCGA-CM-6161-01A-11H-1652-13	TCGA-A6-2677-01A-01T-0822-13	TCGA-D5-6537-01A-11H-1722-13	TCGA-CK-4952-01A-01T-1722-13	TCGA-CM-6172-01A-11H-1652-13	TCGA-D5-6928-01A-11H-1927-13	TCGA-AA-3947-01A-01T-1021-13	TCGA-CM-4752-01A-01T-1409-13	TCGA-A6-6141-01A-11H-1773-13	TCGA-AZ-5403-01A-01T-1652-13	TCGA-CM-6171-01A-11H-1652-13	TCGA-F4-6461-01A-11H-1773-13	TCGA-A6-6650-01A-11H-A279-13	TCGA-G4-6309-01A-21H-1838-13	TCGA-G4-6320-01A-11H-1722-13	TCGA-AY-6386-01A-21H-1722-13	TCGA-A6-5656-01A-21H-1838-13	TCGA-AY-A71X-01A-12H-A37P-13	TCGA-AA-3858-01A-01T-0906-13	TCGA-AA-A00U-01A-21R-A076-13	TCGA-CK-6746-01A-11H-1838-13	TCGA-AA-3697-01A-01T-1722-13	TCGA-CM-6678-01A-11H-1838-13	TCGA-D5-6922-01A-11H-1927-13	TCGA-AA-3695-01A-01T-0906-13	TCGA-SS-A7HO-01A-21H-A37P-13	TCGA-A6-A5ZU-01A-11H-A28I-13	TCGA-A6-6781-01A-22H-1927-13	TCGA-AA-3984-01A-02T-1021-13	TCGA-D5-6539-01A-11H-1722-13	TCGA-G4-6295-01A-11H-1722-13	TCGA-AA-3684-01A-02T-0906-13	TCGA-G4-6298-01A-11H-1722-13	TCGA-A6-6781-01B-06R-A27D-13	TCGA-G4-6314-01A-11H-1722-13	TCGA-A6-4107-01A-02T-1409-13	TCGA-AZ-4684-01A-01T-1409-13	TCGA-F4-6855-01A-11H-1927-13	TCGA-CM-4746-01A-01T-1409-13	TCGA-AD-6963-01A-11H-1927-13	TCGA-AA-3852-01A-01T-0906-13	TCGA-AA-3973-01A-01T-1021-13	TCGA-CM-6675-01A-11H-1838-13	TCGA-NH-A8F7-06A-31H-A41D-13	TCGA-AA-3956-01A-02T-1021-13	TCGA-AA-A01D-01A-21R-A076-13	TCGA-QL-A97D-01A-12H-A41D-13	TCGA-CK-4948-01B-11H-1652-13	TCGA-AA-3495-01A-01T-1409-13	TCGA-NH-A50T-01A-11H-A28I-13	TCGA-D5-6932-01A-11H-1927-13	TCGA-AA-3860-01A-02T-0906-13	TCGA-AD-A5EJ-01A-11H-A28I-13	TCGA-A6-3807-01A-01T-1021-13	TCGA-D5-6533-01A-11H-1722-13	TCGA-A6-2674-01A-02T-0822-13	TCGA-CM-6170-01A-11H-1652-13	TCGA-CM-6679-01A-11H-1838-13	TCGA-AA-A00L-01A-31R-A076-13	TCGA-D5-6923-01A-11H-1927-13	TCGA-A6-2683-01A-01T-0822-13	TCGA-G4-6310-01A-11H-1722-13	TCGA-G4-6297-01A-11H-1722-13	TCGA-AA-3556-01A-01T-0822-13	TCGA-AA-3673-01A-01T-0906-13	TCGA-AA-3696-01A-01T-0906-13	TCGA-AA-3950-01A-02T-1021-13	TCGA-A6-6780-01A-11H-A279-13	TCGA-AA-3510-01A-01T-1409-13	TCGA-AD-6888-01A-11H-1927-13	TCGA-A6-5657-01A-01T-1652-13	TCGA-G4-6321-01A-11H-1722-13	TCGA-AA-3662-01A-01T-1722-13	TCGA-5M-AAT6-01A-11H-A41D-13	TCGA-CM-6163-01A-11H-1652-13	TCGA-AY-5543-01A-01T-1652-13	TCGA-3L-AA1B-01A-11H-A37P-13	TCGA-AA-3506-01A-01T-1409-13	TCGA-AA-3562-01A-02T-0822-13	TCGA-AA-3527-11A-01R-1757-13	TCGA-AA-3502-01A-01T-1409-13	TCGA-5M-AAT4-01A-11H-A41D-13	TCGA-AA-3520-11A-01R-1757-13	TCGA-CM-6162-01A-11H-1652-13	TCGA-AA-A02J-01A-21R-A076-13	TCGA-A6-4105-01A-02T-1773-13	TCGA-CM-5862-01A-01T-1652-13	TCGA-CA-5797-01A-01T-1652-13	TCGA-A6-A567-01A-31H-A28I-13	TCGA-AA-3532-01A-01T-0822-13	TCGA-AA-3675-01A-02T-0906-13	TCGA-AA-3713-01A-21H-1722-13	TCGA-AA-3821-01A-01T-1021-13	TCGA-AZ-4682-01B-01T-1409-13	TCGA-A6-6649-01A-11H-1773-13	TCGA-D5-6927-01A-21H-1927-13	TCGA-AA-3952-01A-01T-1021-13	TCGA-AZ-4315-01A-01T-1409-13	TCGA-AA-A02H-01A-31R-A076-13	TCGA-AA-3941-01A-01T-1021-13	TCGA-D5-6536-01A-11H-1722-13	TCGA-A6-5659-01A-01T-1652-13	TCGA-AA-3527-01A-01T-0822-13	TCGA-AA-3516-01A-02T-0827-13	TCGA-CM-4751-01A-02H-1838-13	TCGA-AA-3848-01A-01T-0906-13	TCGA-AZ-5407-01A-01T-1722-13	TCGA-AA-3489-01A-21H-1838-13	TCGA-NH-A50V-01A-11H-A28I-13	TCGA-AA-3685-01A-02T-0906-13	TCGA-AA-3949-01A-01T-1021-13	TCGA-AA-3837-01A-01T-0906-13	TCGA-AM-5821-01A-01T-1652-13	TCGA-WS-AB45-01A-11H-A41D-13	TCGA-AA-3679-01A-02T-0906-13	TCGA-AZ-6603-01A-11H-1838-13	TCGA-D5-6530-01A-11H-1722-13	TCGA-CM-5344-01A-21H-1722-13	TCGA-AA-3517-01A-01T-0822-13	TCGA-G4-6293-01A-11H-1722-13	TCGA-AA-3524-01A-02T-0822-13	TCGA-CM-5348-01A-21H-1722-13	TCGA-AA-3850-01A-01T-1021-13	TCGA-A6-6780-01A-11H-1838-13	TCGA-AD-6890-01A-11H-1927-13	TCGA-AA-3975-01A-01T-1021-13	TCGA-A6-A56B-01A-31H-A28I-13	TCGA-F4-6703-01A-11H-1838-13	TCGA-CM-5863-01A-21H-1838-13	TCGA-AA-3678-01A-01T-0906-13	TCGA-A6-6651-01A-21H-1838-13	TCGA-AZ-6601-01A-11H-1773-13	TCGA-AA-3986-01A-02T-1021-13	TCGA-AA-3846-01A-01T-1021-13	TCGA-AA-3667-01A-01T-0906-13	TCGA-D5-6930-01A-11H-1927-13	TCGA-G4-6322-01A-11H-1722-13	TCGA-AD-6965-01A-11H-1927-13	TCGA-NH-A5IV-01A-42H-A37P-13	TCGA-CK-5912-01A-11H-1652-13	TCGA-AA-3688-01A-01T-0906-13	TCGA-AA-3939-01A-01T-1021-13	TCGA-AA-3866-01A-01T-1021-13	TCGA-G4-6299-01A-11H-1773-13	TCGA-A6-5656-01A-21H-A279-13	TCGA-G4-6304-01A-11H-1927-13	TCGA-AD-6889-01A-11H-1927-13	TCGA-AA-3819-01A-01T-0906-13	TCGA-AA-A00O-01A-11R-A076-13	TCGA-CM-5868-01A-01T-1652-13	TCGA-AA-3693-01A-01T-0906-13	TCGA-D5-6924-01A-11H-1927-13	TCGA-AY-A54L-01A-11H-A28I-13	TCGA-AA-3870-01A-01T-1021-13	TCGA-AA-3529-01A-02T-0822-13	TCGA-D5-5541-01A-01T-1652-13	TCGA-A6-6650-01A-11H-1773-13	TCGA-AA-A01X-01A-21R-A082-13	TCGA-AZ-6606-01A-11H-1838-13	TCGA-AA-3833-01A-01T-0906-13	TCGA-AA-3812-01A-01T-0906-13	TCGA-AA-3660-01A-01T-1722-13	TCGA-AA-3560-01A-01T-0822-13	TCGA-CK-5916-01A-11H-1652-13	TCGA-A6-2671-11A-01R-1757-13	TCGA-AA-A03F-01A-11R-A082-13	TCGA-D5-6538-01A-11H-1722-13	TCGA-A6-6653-01A-11H-1773-13	TCGA-F4-6570-01A-11H-1773-13	TCGA-AA-3814-01A-01T-0906-13	TCGA-AA-3554-01A-01T-0827-13	TCGA-AY-4070-01A-01T-1114-13	TCGA-F4-6854-01A-11H-1927-13	TCGA-AA-3855-01A-01T-1021-13	TCGA-AA-A02R-01A-21R-A076-13	TCGA-CM-5860-01A-01T-1652-13	TCGA-AA-A01F-01A-21R-A076-13	TCGA-AA-3818-01A-01T-0906-13	TCGA-AA-A00W-01A-21R-A076-13	TCGA-A6-2679-01A-02T-1409-13	TCGA-5M-AATE-01A-11H-A41D-13	TCGA-F4-6807-01A-11H-1838-13	TCGA-AD-6899-01A-11H-1927-13	TCGA-CA-6719-01A-11H-1838-13	TCGA-QG-A5Z1-01A-11H-A28I-13	TCGA-CA-5256-01A-01T-1409-13	TCGA-AA-3980-01A-02T-1021-13	TCGA-AZ-6600-01A-11H-1773-13	TCGA-AA-A01G-01A-21R-A076-13	TCGA-AA-3861-01A-01T-1021-13	TCGA-A6-5666-01A-01T-1652-13	TCGA-A6-2678-01A-01T-0822-13
hsa-let-7a-5p	10809.79516	50140.694493	24558.32001	11970.924966	21074.64875	14861.398083	7717.243011	13535.882291	30701.800645	10256.152783	10490.827623	22439.397645	11887.358242	20068.726447	24892.386899	17041.56331	12984.405553	15695.021691	15004.200381	29134.572739	16549.447492	9123.551198	11502.168444	21880.439692	10477.668252	8505.033356	25753.359184	17020.167359	21426.681337	10135.645754	26329.378106	16611.671934	8023.953126	11230.02678	18689.276357	10418.550057	24822.765602	9791.994704	8211.309205	17628.001552	17370.127923	17137.645588	15973.647374	21558.808453	26319.877041	13117.808791	8458.002707	9265.244136	21774.636955	24333.196668	17977.401557	13982.786766	9485.009169	37074.974513	20191.448956	12974.6155	33846.005338	46876.642335	12844.956662	16422.536413	7768.380228	33628.15382	20580.468711	11200.705848	15227.080065	19435.79643	25768.708314	10875.925108	23351.69797	21618.68823	32560.122785	9408.176494	27663.560508	24475.126426	65485.169713	11549.812458	17741.471145	54183.688631	23758.240741	10380.110337	27929.060616	24779.040568	8712.553593	11447.413325	13657.355043	29291.929215	26989.760445	16017.803232	11784.055627	22992.451677	9560.543995	12942.953209	16675.644867	30532.337743	18664.055856	17355.296106	65719.338041	5201.790867	19355.9856	11887.680954	14479.21824	30291.865993	17828.928782	17099.559452	28477.270959	23861.014275	17788.534324	32201.878237	18399.710496	17030.709964	16747.480469	16624.692311	9774.015701	10393.653524	18167.822147	9620.063826	28265.235507	7839.00715	13736.36819	21982.078946	8865.734613	23200.232085	12944.241742	13083.442784	53570.966457	10553.00701	22451.605564	29669.458936	8734.217969	16443.612328	23043.210692	36029.624759	25331.433778	10643.940322	10465.931395	10135.104108	27665.978089	23508.185504	9995.933711	45563.911676	16554.636188	13687.801598	9808.726016	18875.174625	33310.823112	19875.01459	28870.024445	16282.722752	9225.309273	23213.78178	9497.864609	8332.980004	33227.281124	11703.626871	21272.737787	31194.849959	9342.92112	9656.166394	18838.194369	19294.325644	26055.052983	27235.924067	10224.78919	14281.581357	25930.280239	20262.664401	24293.754291	14310.90608	30721.589446	15415.925665	17270.216477	24776.752563	29564.419726	18750.150889	32354.673688	31905.377775	13430.45444	12301.171841	20920.464733	8791.393492	6241.880981	15984.627838	7466.976289	23998.262109	10452.438664	6585.706135	20906.077831	10287.023363	17398.392743	34903.903073	12212.995367	21186.365476	28259.590769	13189.299344	15587.440122	11146.680498	35123.9919	20767.930257	7587.302229	38435.671175	17530.886771	15166.647647	21254.851878	9398.794816	16019.700622	16197.916916	11502.816321	21902.667161	23020.834828	19052.803227	12257.824773	17591.727244	21500.097418	17227.4491	30149.190683	42781.792824	9108.31517	12438.54338	10263.432045	13610.985498	8525.496456	21962.261921	13223.69616	14220.958907	32020.910094	30838.041735	23175.461367	10279.627655	17676.937306	24880.121792	29939.953527	17582.787593	25236.043453	14540.44988	27629.466505	17063.125552	25394.038442	17841.04093	28244.38102	12602.15321	10218.805864	85023.098037	23807.788788	24756.748094	26402.249195	9537.751562	11590.19349	15710.04879	36686.374845	8573.390066	24546.298827	15317.823034	10860.6079	10036.825793	15011.350167	12260.48159	20605.839084	27072.100318	28826.066396	17366.755401	22937.363336	12792.411698	7982.543981	37170.231663	18739.440895	10570.197927	14455.801937	20302.749653	12860.121052	19348.070205	16486.693895	15644.373316	11443.596419	18463.863348	13030.537734	13815.483122	10696.748249	18872.991304	18626.421817	12339.935708	28392.834509	12022.84518	7007.222777	22048.333665	9566.01075	18610.871146	16874.261057	9283.798155	13681.725721	14409.327471	17574.830012	30357.614615	14852.815682	29246.239551	25649.443808	30684.699581	22903.925568	14860.499123	14770.232898	11556.010175	64610.392466	25691.903143	17591.887322	59360.328507	38928.826408	10427.321029	24811.796661	22834.248236	23221.79631	13246.359571	11461.038631	20072.6584	32870.344107	8279.609014	20262.345315	27614.306436	19534.017687	8466.124379	17832.106941	11492.64056	13842.90068	21231.013933	19714.343032	9595.607814	15613.653815	35273.487452	11469.263286	32358.582373	48315.970204	16212.804777	12841.111016	8946.181524	11464.816852	25833.019297	24417.829403	11720.067136	16580.406223	26178.42539	20151.306289	7848.236786	17149.150365	8617.798033	16831.993106	10621.706409	22663.20893	19192.012502	9067.698797	11768.992984	20475.924573	26558.970472	11050.698213	16587.663561	26077.788421	7905.566523	7991.007787	9342.788648	19389.515587	17603.689622	19671.656631	19179.943016	39889.701793	9411.181631	9831.269185	8006.128406	27412.28401	13084.20527	13560.248817	28097.114048	14385.173683	17091.661403	36190.286763	14289.061131	27751.958565	10685.210315	7749.938224	9413.404614	31787.948257	18790.854603	23134.372427	41284.556886	9877.761617	9307.292405	36490.924405	9251.326293	30818.098035	33579.780283	11861.370551	17682.082561	30436.018258	29968.874167	9863.385662	7461.104216	8185.048561	18845.293111	8601.067064	10943.772797	32348.042513	10634.945219	10311.170527	12012.688746	14828.287193	14798.80541	25547.278945	27723.18539	23795.428412	19619.736276	20152.592126	15164.289629	33572.448069	9417.304879	9936.615096	45410.108931	11348.969604
