sample_id	file_name
TCGA-AA-3553-01A-01T-0822-13	3e8d5340-2a84-4e89-9cae-f2a7ba91692e.mirbase21.isoforms.quantification.txt
TCGA-F4-6569-01A-11H-1773-13	ce21551f-f07e-4ed9-9817-e737041a61a9.mirbase21.isoforms.quantification.txt
TCGA-NH-A50V-01A-11H-A28I-13	82f5efc2-20d7-48d4-9913-16fa70b2ee57.mirbase21.isoforms.quantification.txt
TCGA-CM-6167-01A-11H-1652-13	0f4508f5-caaf-46c7-b2dc-163241f10f80.mirbase21.isoforms.quantification.txt
TCGA-AA-3989-01A-01T-1021-13	2584ed71-cd16-4ccf-b1af-943535185edb.mirbase21.isoforms.quantification.txt
TCGA-D5-7000-01A-11H-1927-13	ad38e9cf-792d-48f3-8723-cd97e070892a.mirbase21.isoforms.quantification.txt
TCGA-CM-6678-01A-11H-1838-13	15e81180-df14-4d8d-88b9-1bed3e00af5b.mirbase21.isoforms.quantification.txt
TCGA-DM-A1DB-01A-11H-A154-13	53107c0f-b8e9-41b6-adde-ab989a2355b6.mirbase21.isoforms.quantification.txt
TCGA-AY-A54L-01A-11H-A28I-13	53784ced-bb20-41a3-a2ca-d63becf5475f.mirbase21.isoforms.quantification.txt
TCGA-A6-5657-01A-01T-1652-13	0788bc76-03da-467e-895c-fec98b5a0448.mirbase21.isoforms.quantification.txt
TCGA-AA-3685-01A-02T-0906-13	fd97e00f-e4f8-4971-af4a-a70e65b03640.mirbase21.isoforms.quantification.txt
TCGA-AA-A02F-01A-21R-A076-13	3ebae3e0-b446-4c0f-8bd9-6d7c894a7924.mirbase21.isoforms.quantification.txt
TCGA-A6-A565-01A-31H-A28I-13	39b40e33-84c7-496a-97ae-7111fd37f529.mirbase21.isoforms.quantification.txt
TCGA-AA-3534-01A-01T-0822-13	dcf496dd-a7af-4387-a5dd-770f137746d7.mirbase21.isoforms.quantification.txt
TCGA-AA-3660-01A-01T-1722-13	ea141ffa-0c31-4898-84b1-8b8c91dc8493.mirbase21.isoforms.quantification.txt
TCGA-AA-A00W-01A-21R-A076-13	034e94cb-38ae-4826-aae5-39dadfc4a8cf.mirbase21.isoforms.quantification.txt
TCGA-A6-2683-11A-01R-1757-13	d9c149d8-9366-48f9-ad9c-1177c1093499.mirbase21.isoforms.quantification.txt
TCGA-A6-2683-01A-01T-0822-13	f813c69c-97bc-473b-bfb6-fce1bc535704.mirbase21.isoforms.quantification.txt
TCGA-AA-3521-01A-01T-0822-13	4eb17da1-09da-4e7f-96bb-561f3006f75a.mirbase21.isoforms.quantification.txt
TCGA-AA-3715-01A-01T-0906-13	959b828b-af2c-40c8-af24-b7b5f613caa6.mirbase21.isoforms.quantification.txt
TCGA-AA-3531-01A-01T-0822-13	9b4aa546-682c-4848-b98a-5ad3a40c8897.mirbase21.isoforms.quantification.txt
TCGA-AA-3952-01A-01T-1021-13	b10a89d3-9151-49d1-9898-19f27761a1fa.mirbase21.isoforms.quantification.txt
TCGA-AA-A024-01A-11R-A076-13	3f02b8d2-b60a-4b7c-be7c-5bfa58297b41.mirbase21.isoforms.quantification.txt
TCGA-AA-3972-01A-01T-1021-13	078e5bfc-5f82-448f-9046-4a2522b28973.mirbase21.isoforms.quantification.txt
TCGA-AA-3530-01A-01T-1021-13	811d447a-5e2c-424e-9e50-9c0c2dc76549.mirbase21.isoforms.quantification.txt
TCGA-AA-3692-01A-01T-0906-13	4cc73bfc-6e9b-4329-9226-85cff663dc16.mirbase21.isoforms.quantification.txt
TCGA-AA-3860-01A-02T-0906-13	d9fdb6c5-99bb-447f-9d42-773b9210cd94.mirbase21.isoforms.quantification.txt
TCGA-AA-3814-01A-01T-0906-13	3725b24d-9481-4737-bcd7-7c60c2e747e9.mirbase21.isoforms.quantification.txt
TCGA-G4-6294-01A-11H-1773-13	6c14c1b9-df91-4b53-8fb0-2a22a23724d5.mirbase21.isoforms.quantification.txt
TCGA-AA-3516-01A-02T-0827-13	23a4119f-8c45-4391-b7d0-39d981cea5b6.mirbase21.isoforms.quantification.txt
TCGA-G4-6314-01A-11H-1722-13	25ecf602-0cba-4343-962b-002ac30ad513.mirbase21.isoforms.quantification.txt
TCGA-A6-2677-01A-01T-0822-13	a995c320-8cfe-4982-977d-8805fa916ad3.mirbase21.isoforms.quantification.txt
TCGA-AA-3552-01A-01T-0822-13	689a1b85-c8d6-49c7-9741-b92660a4806f.mirbase21.isoforms.quantification.txt
TCGA-AA-3867-01A-01T-1021-13	f49be4dd-ce51-4385-9d75-b5fbdc4998ea.mirbase21.isoforms.quantification.txt
TCGA-AD-6895-01A-11H-1927-13	31599311-fa63-426e-8f77-090878a95fab.mirbase21.isoforms.quantification.txt
TCGA-AA-3560-01A-01T-0822-13	658e7fe1-53d4-4afb-8af1-0523b381bfe0.mirbase21.isoforms.quantification.txt
TCGA-G4-6310-01A-11H-1722-13	7a2c54c5-aa5a-4667-8d39-60857add5227.mirbase21.isoforms.quantification.txt
TCGA-AA-3662-01A-01T-1722-13	b8f9d5d7-1fa6-4a37-a1b9-3b76c433ad3f.mirbase21.isoforms.quantification.txt
TCGA-AA-A00L-01A-31R-A076-13	ede5f315-4049-4eaf-90d6-bdda3e2c279e.mirbase21.isoforms.quantification.txt
TCGA-AA-3970-01A-01T-1021-13	e6843a8a-cade-4b45-9d8d-cd4de3b23f9a.mirbase21.isoforms.quantification.txt
TCGA-AA-3844-01A-01T-1021-13	a5ffde79-50ed-4cba-86d1-e3bc17a65a4d.mirbase21.isoforms.quantification.txt
TCGA-AZ-4681-01A-01T-1409-13	40c624fb-3a4b-4df9-8c8f-131dea2a7961.mirbase21.isoforms.quantification.txt
TCGA-A6-6649-01A-11H-1773-13	0e83ffdd-fea0-458f-8547-1a67f39a859f.mirbase21.isoforms.quantification.txt
TCGA-AD-6548-01A-11H-1838-13	78345b62-1975-48fc-8a35-ba5f38fcd85c.mirbase21.isoforms.quantification.txt
TCGA-AA-3524-01A-02T-0822-13	b35e929c-e25e-43c2-a39e-3300f60512af.mirbase21.isoforms.quantification.txt
TCGA-AA-3506-01A-01T-1409-13	7110786b-5b30-4315-a228-67937a022cdc.mirbase21.isoforms.quantification.txt
TCGA-DM-A285-01A-11H-A16S-13	2d0a2625-3e0b-42d9-ae72-b5c24c3484d1.mirbase21.isoforms.quantification.txt
TCGA-G4-6321-01A-11H-1722-13	44e71c96-8cbd-4c7f-98ba-ee734422e640.mirbase21.isoforms.quantification.txt
TCGA-AA-3976-01A-01T-1021-13	7c848523-2f7b-4d7b-a275-978cc74f7bf4.mirbase21.isoforms.quantification.txt
TCGA-AD-6964-01A-11H-1927-13	be3c9484-e5b3-4280-9917-ffc2325e1349.mirbase21.isoforms.quantification.txt
TCGA-AZ-6601-01A-11H-1773-13	9736a3ca-070f-48d6-bde3-df58bc36ed41.mirbase21.isoforms.quantification.txt
TCGA-G4-6628-01A-11H-1838-13	6a974f77-04ea-413f-81a0-8adcbb26ac0f.mirbase21.isoforms.quantification.txt
TCGA-AA-3496-01A-21H-1838-13	014626d7-eb0a-4999-bd8e-12383a4e6e9f.mirbase21.isoforms.quantification.txt
TCGA-A6-4105-01A-02T-1773-13	c935315d-edc7-4fbe-ae8d-02696979e24d.mirbase21.isoforms.quantification.txt
TCGA-AA-3870-01A-01T-1021-13	d877d857-7daf-428c-befe-3e6a87811ba7.mirbase21.isoforms.quantification.txt
TCGA-AA-3950-01A-02T-1021-13	0c932497-f090-45ec-a28a-3ea91bd759ef.mirbase21.isoforms.quantification.txt
TCGA-AA-3713-01A-21H-1722-13	cef2e9e3-add6-4978-89e5-2b64d856d4ad.mirbase21.isoforms.quantification.txt
TCGA-AA-3556-01A-01T-0822-13	a2f8ed97-7b8d-4bc3-8822-e389ced8ec49.mirbase21.isoforms.quantification.txt
TCGA-AA-3522-01A-01T-0822-13	de0fd49f-602e-436b-a945-d30566f46be9.mirbase21.isoforms.quantification.txt
TCGA-AZ-4313-01A-01T-1409-13	913ec2b7-0685-4cc9-b372-3f3100143437.mirbase21.isoforms.quantification.txt
TCGA-AA-3697-01A-01T-1722-13	d0e0f519-f79f-4ce8-9fdb-c3d207035a2e.mirbase21.isoforms.quantification.txt
TCGA-AY-4071-01A-01T-1114-13	73661e06-8140-4435-898f-57c453bf7349.mirbase21.isoforms.quantification.txt
TCGA-CM-5863-01A-21H-1838-13	bdb519f8-ae0e-4f0c-971f-e57f0ca6dfc8.mirbase21.isoforms.quantification.txt
TCGA-AA-3811-01A-01T-1021-13	9534d4e1-350c-4518-be33-d8a5291511e3.mirbase21.isoforms.quantification.txt
TCGA-AA-3862-01A-01T-1021-13	2469a988-9557-4d27-8fc5-0367fecef997.mirbase21.isoforms.quantification.txt
TCGA-CM-4750-01A-01T-1409-13	58b28737-295b-4e7a-8e07-26c7470397a5.mirbase21.isoforms.quantification.txt
TCGA-AA-3554-01A-01T-0827-13	817fd967-958e-433d-85d8-45d070438654.mirbase21.isoforms.quantification.txt
TCGA-G4-6586-01A-11H-1773-13	7a34210b-80ac-4318-9317-d8d671a67473.mirbase21.isoforms.quantification.txt
TCGA-AA-3675-01A-02T-0906-13	827835e8-b03c-491b-8301-e6fe2dbecc6a.mirbase21.isoforms.quantification.txt
TCGA-AA-3939-01A-01T-1021-13	452f592f-e1be-410b-8794-61f32a2f1fda.mirbase21.isoforms.quantification.txt
TCGA-G4-6307-01A-11H-1722-13	b858d3c3-f4a1-4046-9bcd-42c21488e404.mirbase21.isoforms.quantification.txt
TCGA-AA-3511-01A-21H-1838-13	658bf802-370f-4254-bc39-182934ca3fff.mirbase21.isoforms.quantification.txt
TCGA-AA-3842-01A-01T-1021-13	cd6378b2-9bdf-4b76-b714-d7f6c1ed0fdf.mirbase21.isoforms.quantification.txt
TCGA-AA-3561-01A-01T-0822-13	0319090e-a42a-4cc2-94e3-9e2b6c458f48.mirbase21.isoforms.quantification.txt
TCGA-D5-5538-01A-01T-1652-13	77695f8a-3a82-4e6e-9240-ea1186df4775.mirbase21.isoforms.quantification.txt
TCGA-CA-5255-01A-11H-1838-13	896abcb5-fd39-4a92-9c78-441aacadf821.mirbase21.isoforms.quantification.txt
TCGA-AA-3858-01A-01T-0906-13	024f41f8-0709-4189-9bba-5b0daf0c62b0.mirbase21.isoforms.quantification.txt
TCGA-A6-2676-01A-01T-0827-13	3314646e-47a0-4490-b5de-932cd1355b44.mirbase21.isoforms.quantification.txt
TCGA-AA-A02K-01A-21R-A082-13	13455627-8c1a-4851-b91d-ec550068de20.mirbase21.isoforms.quantification.txt
TCGA-NH-A5IV-01A-42H-A37P-13	7627d41c-9cef-4be0-b30f-e9894759f13e.mirbase21.isoforms.quantification.txt
TCGA-A6-2680-01A-01T-1409-13	3476abaa-e76c-4050-8e14-34e4b789697d.mirbase21.isoforms.quantification.txt
TCGA-A6-2680-11A-01R-1757-13	584cf851-4e52-4146-abc7-39b277a3a321.mirbase21.isoforms.quantification.txt
TCGA-A6-6781-01A-22H-A279-13	374a7327-7436-4b01-b4ad-daa1cc2f04e4.mirbase21.isoforms.quantification.txt
TCGA-A6-6781-01A-22H-1927-13	9a4418cf-37e9-47e7-80a6-475b6e24101d.mirbase21.isoforms.quantification.txt
TCGA-A6-6781-01B-06R-A27D-13	4a065215-4eee-46f1-a66f-ed2b2d90bb22.mirbase21.isoforms.quantification.txt
TCGA-T9-A92H-01A-11H-A37P-13	42c6ab46-2591-48e7-a81b-44399723852d.mirbase21.isoforms.quantification.txt
TCGA-AY-A8YK-01A-11H-A41D-13	3444b47c-b8b4-43a6-9575-17fb749f0d32.mirbase21.isoforms.quantification.txt
TCGA-CM-5341-01A-01T-1409-13	dccd3906-9e6a-4b31-9084-8a7d82b6633e.mirbase21.isoforms.quantification.txt
TCGA-F4-6807-01A-11H-1838-13	3dd482d9-11c5-4e6f-8ba8-e1502930a56e.mirbase21.isoforms.quantification.txt
TCGA-AZ-4616-01A-21H-1838-13	2c6dd1ba-3dc3-4456-bacc-ae3a6ba08e32.mirbase21.isoforms.quantification.txt
TCGA-DM-A28K-01A-21H-A16S-13	736352f7-d124-4282-8fb4-29e7f87693d9.mirbase21.isoforms.quantification.txt
TCGA-AY-A71X-01A-12H-A37P-13	9bd697b0-7616-4e57-8cad-2f83115c1337.mirbase21.isoforms.quantification.txt
TCGA-A6-6652-01A-11H-1773-13	fa203a01-be24-49c9-bfcc-ea2d7094dbc4.mirbase21.isoforms.quantification.txt
TCGA-F4-6703-01A-11H-1838-13	6a4f3e9f-7294-4743-9037-051fa4fa8d1e.mirbase21.isoforms.quantification.txt
TCGA-AD-6965-01A-11H-1927-13	de287072-5483-4d63-8a08-40a2c46d629e.mirbase21.isoforms.quantification.txt
TCGA-AZ-4315-01A-01T-1409-13	e8381313-89f8-480b-b2e8-53c69f3d0da1.mirbase21.isoforms.quantification.txt
TCGA-AA-3712-01A-21H-1722-13	bc1a0208-4ce8-4ce6-bf37-ee83e5a202e9.mirbase21.isoforms.quantification.txt
TCGA-AA-3510-01A-01T-1409-13	f282702a-0681-40e2-8bd3-c3c9aa5daecb.mirbase21.isoforms.quantification.txt
TCGA-AA-A00D-01A-21R-A076-13	7a31e168-6c4e-4f50-9dd2-68e7254db832.mirbase21.isoforms.quantification.txt
TCGA-AA-3971-01A-01T-1021-13	55c2be6a-f040-4d7e-9b64-140f60c1a7b1.mirbase21.isoforms.quantification.txt
TCGA-AA-A03F-01A-11R-A082-13	558cf9ee-c7c7-4bf2-b6bd-81dacf16a3e5.mirbase21.isoforms.quantification.txt
TCGA-AA-A02O-01A-21R-A082-13	257600d7-e6ad-4720-8499-361c0e0eec88.mirbase21.isoforms.quantification.txt
TCGA-AD-A5EJ-01A-11H-A28I-13	52513d48-cd68-41d2-a78a-11a0c2f9a0a1.mirbase21.isoforms.quantification.txt
TCGA-G4-6627-01A-11H-1773-13	a54ed194-2a13-4a10-a2c6-5f16d46920e3.mirbase21.isoforms.quantification.txt
TCGA-AA-3861-01A-01T-1021-13	647126c4-e99e-4238-9cfd-21f6329f9b27.mirbase21.isoforms.quantification.txt
TCGA-AZ-6603-01A-11H-1838-13	fbaf6056-f76c-4197-afb0-9bc1c328961c.mirbase21.isoforms.quantification.txt
TCGA-CA-6716-01A-11H-1838-13	3b9414d9-2f25-4c2e-972d-416a07e7ab73.mirbase21.isoforms.quantification.txt
TCGA-CM-6676-01A-11H-1838-13	28601318-ef22-4e2e-95eb-b983a3cd14e6.mirbase21.isoforms.quantification.txt
TCGA-AA-A029-01A-22R-A076-13	f63a00c0-9fa2-463d-b10d-5b6e8a73d94f.mirbase21.isoforms.quantification.txt
TCGA-CM-6680-01A-11H-1838-13	997c9022-535f-4889-889d-b92426c560c9.mirbase21.isoforms.quantification.txt
TCGA-CK-4950-01A-01T-1722-13	abd25bff-bf6a-48f6-92b2-9b015f58a5c0.mirbase21.isoforms.quantification.txt
TCGA-D5-6529-01A-11H-1773-13	e2f72b90-e66f-460c-931a-e610b081b688.mirbase21.isoforms.quantification.txt
TCGA-A6-2678-01A-01T-0822-13	28a9df9a-7dcc-45d6-8652-c533af9b04f2.mirbase21.isoforms.quantification.txt
TCGA-AZ-6599-01A-11H-1773-13	6e7de8aa-ffd0-4a94-aafb-03e338a9beae.mirbase21.isoforms.quantification.txt
TCGA-F4-6809-01A-11H-1838-13	7320699b-a126-42db-82c8-c1783507c68f.mirbase21.isoforms.quantification.txt
TCGA-5M-AAT6-01A-11H-A41D-13	e20c9c5c-7dc9-4e72-b7a7-cda81eaa6caf.mirbase21.isoforms.quantification.txt
TCGA-3L-AA1B-01A-11H-A37P-13	491c1bd0-5c1e-43ce-8f40-129321f878c0.mirbase21.isoforms.quantification.txt
TCGA-AA-A01D-01A-21R-A076-13	308117ec-85d9-477a-b50a-874778566062.mirbase21.isoforms.quantification.txt
TCGA-A6-6653-01A-11H-1773-13	df78f0a0-4eab-465d-8b7c-1f5a75ea9bfa.mirbase21.isoforms.quantification.txt
TCGA-CM-5344-01A-21H-1722-13	e6f2868b-fe78-4971-9f69-2d23445380b6.mirbase21.isoforms.quantification.txt
TCGA-DM-A28A-01A-21H-A16S-13	8b2dd6af-6b82-4a43-9395-8227e1c1e557.mirbase21.isoforms.quantification.txt
TCGA-DM-A0XF-01A-11H-A154-13	cb7af143-5713-456d-a569-932cd13794cd.mirbase21.isoforms.quantification.txt
TCGA-AA-3526-01A-02T-0822-13	43d3f82b-7a8f-4a76-8f44-45550c60dde3.mirbase21.isoforms.quantification.txt
TCGA-AA-3819-01A-01T-0906-13	fd2e2249-ad76-4a06-8abc-92c6ace75890.mirbase21.isoforms.quantification.txt
TCGA-A6-6648-01A-11H-1773-13	fc70bb50-a378-433e-ad0a-7be69e53ba7f.mirbase21.isoforms.quantification.txt
TCGA-CA-5256-01A-01T-1409-13	fc5677ba-be3d-41ec-9ea6-a19a6393db3c.mirbase21.isoforms.quantification.txt
TCGA-AA-3558-01A-01T-0822-13	fa7c3ae2-0c6b-4e96-9d30-b58878a00e74.mirbase21.isoforms.quantification.txt
TCGA-QG-A5YX-01A-11H-A28I-13	168b0eff-f855-47b6-91eb-d41034555911.mirbase21.isoforms.quantification.txt
TCGA-QG-A5Z1-01A-11H-A28I-13	f46f56f5-5eda-4882-97a6-83f8a7b64ed7.mirbase21.isoforms.quantification.txt
TCGA-AA-3544-01A-01T-0822-13	27357a6a-aa7f-411d-a86c-0ae2fabe2b5a.mirbase21.isoforms.quantification.txt
TCGA-F4-6570-01A-11H-1773-13	21847061-2f16-42b2-b636-0b7e4b6cbe2a.mirbase21.isoforms.quantification.txt
TCGA-D5-6920-01A-11H-1927-13	e95d1f1a-82cc-474b-90c4-4315fa943eed.mirbase21.isoforms.quantification.txt
TCGA-AA-3866-01A-01T-1021-13	e6327c47-5b2a-4444-9d43-84ee1b0f8b01.mirbase21.isoforms.quantification.txt
TCGA-AA-3833-01A-01T-0906-13	dba74ad8-a65f-41c1-9af3-1f9278f01809.mirbase21.isoforms.quantification.txt
TCGA-A6-6654-01A-21H-1838-13	455d3ab9-0865-46e5-b8cb-02fe77edc4e6.mirbase21.isoforms.quantification.txt
TCGA-AA-3850-01A-01T-1021-13	a2bf1625-419d-40b6-b8a6-701cae7f2501.mirbase21.isoforms.quantification.txt
TCGA-AD-6889-01A-11H-1927-13	1b70e1ee-2e80-448a-adde-fe907a086216.mirbase21.isoforms.quantification.txt
TCGA-AA-3975-01A-01T-1021-13	752a93c5-3bbf-44c6-9fde-d0d86ad1b19b.mirbase21.isoforms.quantification.txt
TCGA-AD-6888-01A-11H-1927-13	c2d3c59c-061d-43b0-9e40-cd2f9a706ede.mirbase21.isoforms.quantification.txt
TCGA-AA-3527-11A-01R-1757-13	46504c87-5951-4ec5-8ceb-b617becac28e.mirbase21.isoforms.quantification.txt
TCGA-AA-3527-01A-01T-0822-13	b7efd51e-428a-4f9d-91b2-ce5e2a94c19f.mirbase21.isoforms.quantification.txt
TCGA-AA-3688-01A-01T-0906-13	2f27a7f0-64e9-4d85-8b46-0ff1cc5fe340.mirbase21.isoforms.quantification.txt
TCGA-G4-6298-01A-11H-1722-13	50e26729-4693-4362-9b4f-b1aac897302b.mirbase21.isoforms.quantification.txt
TCGA-AZ-6608-01A-11H-1838-13	b38775fa-8f53-4540-9d99-20bc1f3aec3f.mirbase21.isoforms.quantification.txt
TCGA-AA-3543-01A-01T-0827-13	54b00e98-0e18-400e-984b-6e786dbddd5d.mirbase21.isoforms.quantification.txt
TCGA-AA-3525-01A-02T-0827-13	3e9b0a30-2473-4b3e-9158-722a1e89a2f7.mirbase21.isoforms.quantification.txt
TCGA-AA-3525-11A-01R-1757-13	a3ea1c76-c3eb-44d7-8e21-fb30d325d01e.mirbase21.isoforms.quantification.txt
TCGA-G4-6625-01A-21H-1773-13	fc10cb32-06df-4470-9bab-9c4130fb2944.mirbase21.isoforms.quantification.txt
TCGA-G4-6588-01A-11H-1773-13	22a4c449-3234-436e-9523-5fa0bddc08b0.mirbase21.isoforms.quantification.txt
TCGA-AA-3672-01A-01T-0906-13	dae2f37f-99ca-4d61-8762-876f15aa63b8.mirbase21.isoforms.quantification.txt
TCGA-A6-2682-01A-01T-1409-13	39e2804e-dba5-43ce-8da7-a02306b7f6fc.mirbase21.isoforms.quantification.txt
TCGA-CK-5912-01A-11H-1652-13	2c488d75-381a-4a90-a6b1-e131630a0619.mirbase21.isoforms.quantification.txt
TCGA-AA-3986-01A-02T-1021-13	2a67ffc3-4132-47ef-b89c-3c58117d73ff.mirbase21.isoforms.quantification.txt
TCGA-AA-3562-01A-02T-0822-13	85abd868-6e12-4d6f-8265-958d8f57dcf9.mirbase21.isoforms.quantification.txt
TCGA-AA-3979-01A-01T-1021-13	636c5dd7-6ae2-4dff-9844-5e5297ca915d.mirbase21.isoforms.quantification.txt
TCGA-AA-3529-01A-02T-0822-13	865a6869-6cf0-4375-b17d-abc0a29b4d88.mirbase21.isoforms.quantification.txt
TCGA-AA-3695-01A-01T-0906-13	ec919b45-e5d1-4884-b2e4-85df76fcf2e6.mirbase21.isoforms.quantification.txt
TCGA-A6-6782-01A-11H-1838-13	608e92ca-60e9-468a-b0ce-2538572d762a.mirbase21.isoforms.quantification.txt
TCGA-AA-A022-01A-21R-A082-13	6ac924af-6487-4573-9a8e-0c9d4f082fce.mirbase21.isoforms.quantification.txt
TCGA-CK-4952-01A-01T-1722-13	125707e0-9fa1-46bb-8638-534cae0ea0e6.mirbase21.isoforms.quantification.txt
TCGA-CM-5860-01A-01T-1652-13	8f148423-12c4-403f-8f40-f665e9d48d3f.mirbase21.isoforms.quantification.txt
TCGA-AZ-4684-01A-01T-1409-13	ef15c3da-3bc1-4414-b98f-d6061b4867ff.mirbase21.isoforms.quantification.txt
TCGA-D5-6534-01A-21H-1927-13	37f03a7c-4387-4179-8e35-680e522a549b.mirbase21.isoforms.quantification.txt
TCGA-DM-A1D8-01A-11H-A154-13	616cff4f-a0ec-499b-919a-00ac56b961cb.mirbase21.isoforms.quantification.txt
TCGA-A6-6138-01A-11H-1773-13	219c883a-a482-406e-bf63-c296ff3411b0.mirbase21.isoforms.quantification.txt
TCGA-CM-6170-01A-11H-1652-13	b7ca7b22-c3d1-4202-b98f-9fc56cf23b1a.mirbase21.isoforms.quantification.txt
TCGA-AA-A01X-01A-21R-A082-13	e729d455-774b-43ef-90ed-c44e9916e4a5.mirbase21.isoforms.quantification.txt
TCGA-A6-2681-01A-01T-1409-13	863a0056-21c9-4719-9505-131b22987987.mirbase21.isoforms.quantification.txt
TCGA-AA-3693-01A-01T-0906-13	7b3fc0f2-5dbb-4a7e-a980-1e0a0184bb4b.mirbase21.isoforms.quantification.txt
TCGA-AD-6890-01A-11H-1927-13	6013cbfa-0dd2-4895-b388-55a8018d09c1.mirbase21.isoforms.quantification.txt
TCGA-AA-3984-01A-02T-1021-13	062af888-9aa5-4f49-bfa5-42fd110a56bc.mirbase21.isoforms.quantification.txt
TCGA-CM-5349-01A-21H-1722-13	c12579e7-672b-45bc-b35b-6c4c709249f8.mirbase21.isoforms.quantification.txt
TCGA-AA-3532-01A-01T-0822-13	6c83ad0a-746b-4d46-8a6d-eadd210cf29f.mirbase21.isoforms.quantification.txt
TCGA-AA-3848-01A-01T-0906-13	212bde51-905a-408f-89eb-8a7b2f8cbe14.mirbase21.isoforms.quantification.txt
TCGA-AA-A00U-01A-21R-A076-13	5b8e665c-b0ff-4588-b343-461b74bfd87c.mirbase21.isoforms.quantification.txt
TCGA-AA-3549-01A-02T-0822-13	ce1f3877-44be-4432-9dd6-d320b4859445.mirbase21.isoforms.quantification.txt
TCGA-CM-6162-01A-11H-1652-13	99928dbe-c89f-4288-8d51-689959fa7c4a.mirbase21.isoforms.quantification.txt
TCGA-A6-6140-01A-11H-1773-13	62d55a5f-9654-4a3a-985a-a6defd777bab.mirbase21.isoforms.quantification.txt
TCGA-AA-3821-01A-01T-1021-13	73fa009d-60b2-41ba-a95f-3d319d9be1bb.mirbase21.isoforms.quantification.txt
TCGA-CM-6169-01A-11H-1652-13	a6cf1f81-ac99-493d-8d94-269b92f07567.mirbase21.isoforms.quantification.txt
TCGA-DM-A28H-01A-11H-A16S-13	ba152b23-014c-4ca5-b498-d90eff050a5c.mirbase21.isoforms.quantification.txt
TCGA-CM-6164-01A-11H-1652-13	e2e057ea-09e1-4149-92ca-adf8deec5c13.mirbase21.isoforms.quantification.txt
TCGA-AA-A00Q-01A-31R-A076-13	d4ceb3cb-77c4-4e6b-b773-d4296087aff0.mirbase21.isoforms.quantification.txt
TCGA-CA-6718-01A-11H-1838-13	e3c8eac3-7ca0-43a9-974c-f166b5ebfcd5.mirbase21.isoforms.quantification.txt
TCGA-AD-6901-01A-11H-1927-13	92c73c1f-64e0-4c94-b5a6-3d55f35961fb.mirbase21.isoforms.quantification.txt
TCGA-G4-6306-01A-11H-1773-13	d1628077-28e5-490b-bbac-7acd7caf600e.mirbase21.isoforms.quantification.txt
TCGA-G4-6311-01A-11H-1722-13	7fdc3ebd-cf19-4e04-a891-9375d6ee21b2.mirbase21.isoforms.quantification.txt
TCGA-CM-6674-01A-11H-1838-13	d3efff30-126c-4b65-b0ee-33667392c2b8.mirbase21.isoforms.quantification.txt
TCGA-AA-3872-01A-01T-1021-13	4926f76e-99b2-4917-af59-edbd7b07866b.mirbase21.isoforms.quantification.txt
TCGA-AA-3655-01A-02T-1722-13	0a0583f9-0dc0-4e4f-8c88-198b9ca08a30.mirbase21.isoforms.quantification.txt
TCGA-A6-5665-01A-01T-1652-13	e17b1426-32d0-43d7-9274-d922fb8055f9.mirbase21.isoforms.quantification.txt
TCGA-A6-5665-01B-03R-2303-13	c0909556-f1ae-408e-895e-bbd589f3b68a.mirbase21.isoforms.quantification.txt
TCGA-AA-A01S-01A-21R-A082-13	c6e3f932-5de4-4216-b15d-50a1bbd0952b.mirbase21.isoforms.quantification.txt
TCGA-CM-4751-01A-02H-1838-13	c39927dd-9c6d-4a22-bb2d-7d045a84d2b5.mirbase21.isoforms.quantification.txt
TCGA-AA-A03J-01A-21R-A082-13	7b13c129-d656-4db6-ba1f-21377e256984.mirbase21.isoforms.quantification.txt
TCGA-CM-5862-01A-01T-1652-13	0898360f-2c2e-4d78-884f-4df135fb0b1e.mirbase21.isoforms.quantification.txt
TCGA-QL-A97D-01A-12H-A41D-13	75d8e569-8968-48b7-a483-92d53785cc0b.mirbase21.isoforms.quantification.txt
TCGA-AA-3812-01A-01T-0906-13	51f88560-0aad-492e-a005-11dad9944bb8.mirbase21.isoforms.quantification.txt
TCGA-AD-6899-01A-11H-1927-13	bfa61a22-dc64-4748-adbd-e2d99937147d.mirbase21.isoforms.quantification.txt
TCGA-AZ-4323-01A-21H-1838-13	d4ac96e7-43e8-4f9d-9482-99529bd27e91.mirbase21.isoforms.quantification.txt
TCGA-A6-3810-01A-01T-1021-13	da624b40-3db2-46cf-ab7d-936d731bd86b.mirbase21.isoforms.quantification.txt
TCGA-CM-4752-01A-01T-1409-13	1d7d9986-d8df-46e9-94e0-0403d008b579.mirbase21.isoforms.quantification.txt
TCGA-AA-3815-01A-01T-1021-13	82794a96-a34f-4f14-9e93-f40e343ea552.mirbase21.isoforms.quantification.txt
TCGA-DM-A1D7-01A-11H-A154-13	5663389e-732c-49b8-a560-768426e4761e.mirbase21.isoforms.quantification.txt
TCGA-A6-3807-01A-01T-1021-13	fb28523b-f4e4-4196-8bbe-dae3a49eeb11.mirbase21.isoforms.quantification.txt
TCGA-AA-3837-01A-01T-0906-13	d0a5282c-f115-45f7-ac74-a05c1772a8e4.mirbase21.isoforms.quantification.txt
TCGA-D5-6537-01A-11H-1722-13	1e604b21-6fc3-4aa6-a534-f6e7af0e0a4e.mirbase21.isoforms.quantification.txt
